,amazon_product_url,author,bestsellers_date,description,published_date,publisher,rank_last_week,rank_on_list,title,weeks_on_list,title_url,min_rank,max_weeks_on_list
4884,http://www.amazon.com/Ever-After-Hollows-Kim-Harrison/dp/0061957925?tag=NYTBS-20,Kim Harrison,2013-01-26,The witch Rachel Morgan and an unlikely ally battle a demon in order to prevent an apocalypse. ,2013-02-10,HarperCollins Voyager,0,5,EVER AFTER,1,EVER+AFTER,11,3
4885,http://www.amazon.com/Tenth-December-Stories-George-Saunders/dp/0812984250?tag=NYTBS-20,George Saunders,2013-01-26,Stories that take on the big questions.,2013-02-10,Random House,4,6,TENTH OF DECEMBER,3,TENTH+OF+DECEMBER,10,9
4886,http://www.amazon.com/The-Fifth-Assassin-Brad-Meltzer-ebook/dp/B007ZFIW44?tag=NYTBS-20,Brad Meltzer,2013-01-26,"Tracking an assassin who is recreating the crimes of the four men who murdered presidents, Beecher White discovers that they all were working together. ",2013-02-10,Grand Central,3,7,THE FIFTH ASSASSIN,2,THE+FIFTH+ASSASSIN,10,5
4887,http://www.amazon.com/The-Third-Bullet-Swagger-Novels-ebook/dp/B006VFZPBW?tag=NYTBS-20,Stephen Hunter,2013-01-26,The veteran sniper Bob Lee Swagger investigates the assassination of John F. Kennedy. ,2013-02-10,Simon & Schuster,5,8,THE THIRD BULLET,2,THE+THIRD+BULLET,13,4
4888,http://www.amazon.com/The-Racketeer-Novel-John-Grisham/dp/0345545338?tag=NYTBS-20,John Grisham,2013-01-26,An imprisoned ex-lawyer schemes to exchange information about a murdered federal judge for his freedom.,2013-02-10,Doubleday,7,9,THE RACKETEER,14,THE+RACKETEER,1,9
4889,http://www.amazon.com/Twelve-Digital-Edition-Vintage-Contemporaries-ebook/dp/B00A9ET5XU?tag=NYTBS-20,Ayana Mathis,2013-01-26,Fifty-some years in the life of an African-American family whose matriarch arrives in Philadelphia in 1923.,2013-02-10,Knopf,8,10,THE TWELVE TRIBES OF HATTIE,7,THE+TWELVE+TRIBES+OF+HATTIE,10,9
4890,http://www.amazon.com/Mrs-Lincolns-Dressmaker-A-Novel/dp/0142180351?tag=NYTBS-20,Jennifer Chiaverini,2013-01-26,"A novel about Elizabeth Keckley, who was born a slave, earned her freedom through her dressmaking skill and became a friend of Mary Todd Lincoln.",2013-02-10,Dutton,6,11,MRS. LINCOLN'S DRESSMAKER,2,MRS.+LINCOLN%27S+DRESSMAKER,11,3
4891,http://www.amazon.com/The-Forgotten-David-Baldacci/dp/1455523151?tag=NYTBS-20,David Baldacci,2013-01-26,"The military investigator John Puller, the protagonist of “Zero Day,” probes his aunt’s mysterious death in Florida.",2013-02-10,Grand Central,11,12,THE FORGOTTEN,10,THE+FORGOTTEN,11,9
4892,http://www.amazon.com/The-Round-House-Louise-Erdrich-ebook/dp/B007HC3UF6?tag=NYTBS-20,Louise Erdrich,2013-01-26,A Native American family faces the ramifications of a vicious crime.,2013-02-10,Harper/HarperCollins,14,13,THE ROUND HOUSE,12,THE+ROUND+HOUSE,12,9
4893,http://www.amazon.com/Collateral-Damage-Stone-Barrington-Stuart/dp/0451414381?tag=NYTBS-20,Stuart Woods,2013-01-26,"Back in New York, the lawyer Stone Barrington joins his former partner Holly Barker in pursuing a dangerous case.",2013-02-10,Putnam,13,14,COLLATERAL DAMAGE,3,COLLATERAL+DAMAGE,13,3
4894,http://www.amazon.com/Cross-Roads-WM-Paul-Young/dp/145551604X?tag=NYTBS-20,Wm Paul Young,2013-01-26,"A comatose businessman encounters Jesus, the Holy Spirit and God; from the author of “The Shack.”",2013-02-10,FaithWords,12,15,CROSS ROADS,11,CROSS+ROADS,10,9
4895,http://www.amazon.com/Threat-Vector-Jack-Ryan-Jr/dp/0425262308?tag=NYTBS-20,Tom Clancy with Mark Greaney,2013-01-26,The covert intelligence expert Jack Ryan Jr. aids his father’s administration  as China threatens.,2013-02-10,Putnam,0,16,THREAT VECTOR,7,THREAT+VECTOR,1,7
4896,http://www.amazon.com/Dance-Dragons-Song-Ice-Fire/dp/0553582011?tag=NYTBS-20,George R R Martin,2013-01-26,"After a colossal battle, the Seven Kingdoms face new threats.",2013-02-10,Bantam,0,17,A DANCE WITH DRAGONS,0,A+DANCE+WITH+DRAGONS,1,9
4897,http://www.amazon.com/Winter-World-Book-Century-Trilogy/dp/0451419243?tag=NYTBS-20,Ken Follett,2013-01-26,"Five interrelated families — American, German, Russian, English and Welsh — grapple with the historical events of the years 1939-49; Book 2 of the Century Trilogy.",2013-02-10,Dutton,0,18,WINTER OF THE WORLD,0,WINTER+OF+THE+WORLD,1,9
4898,http://www.amazon.com/Standing-Another-Grave-Detective-Inspector-ebook/dp/B008ASGP3U?tag=NYTBS-20,Ian Rankin,2013-01-26,"After retiring from the Edinburgh police force, John Rebus investigates the case of a young woman who disappeared in 1999.",2013-02-10,"Reagan Arthur/Little, Brown",0,19,STANDING IN ANOTHER MAN'S GRAVE,0,STANDING+IN+ANOTHER+MAN%27S+GRAVE,19,1
4899,http://www.amazon.com/Kinsey-Me-Stories-Sue-Grafton/dp/0425267792?tag=NYTBS-20,Sue Grafton,2013-01-26,"Early stories about Grafton’s smart and scrappy private investigator, Kinsey Millhone, as well as explorations of the author’s own past.",2013-02-10,Marian Wood/Putnam,0,20,KINSEY AND ME,0,KINSEY+AND+ME,10,2
4900,http://www.amazon.com/Until-End-Time-A-Novel-ebook/dp/B009UBAPAK?tag=NYTBS-20,Danielle Steel,2013-02-02,"The stories of two relationships, at different times, intersect unexpectedly. ",2013-02-17,Delacorte,0,1,UNTIL THE END OF TIME,1,UNTIL+THE+END+OF+TIME,1,4
4901,http://www.amazon.com/Gone-Girl-Novel-Gillian-Flynn-ebook/dp/B006LSZECO?tag=NYTBS-20,Gillian Flynn,2013-02-02,A woman disappears on her fifth anniversary; is her husband a killer?,2013-02-17,Crown,4,2,GONE GIRL,35,GONE+GIRL,1,9
4902,http://www.amazon.com/A-Memory-Light-Wheel-Time-ebook/dp/B00BMKDTNC?tag=NYTBS-20,Robert Jordan and Brandon Sanderson,2013-02-02,The 14th and final novel in the Wheel of Time fantasy series.,2013-02-17,Tor/Tom Doherty,2,3,A MEMORY OF LIGHT,4,A+MEMORY+OF+LIGHT,1,9
4903,http://www.amazon.com/Private-Berlin-James-Patterson/dp/0316211176?tag=NYTBS-20,James Patterson and Mark Sullivan,2013-02-02,A superstar agent at the German headquarters of an investigation firm disappears.,2013-02-17,"Little, Brown & Company",1,4,PRIVATE BERLIN,2,PRIVATE+BERLIN,1,6
4904,http://www.amazon.com/Tenth-December-Stories-George-Saunders/dp/0812984250?tag=NYTBS-20,George Saunders,2013-02-02,Stories that take on the big questions.,2013-02-17,Random House,6,5,TENTH OF DECEMBER,4,TENTH+OF+DECEMBER,10,9
4905,http://www.amazon.com/Suspect-Robert-Crais-ebook/dp/B008RCZLNO?tag=NYTBS-20,Robert Crais,2013-02-02,"A Los Angeles policeman and a German shepherd, both suffering from PTSD, search for the killers of the cop’s partner.",2013-02-17,Putnam,3,6,SUSPECT,2,SUSPECT,13,5
4906,http://www.amazon.com/Deeper-Love-Inside-Porsche-Santiaga-ebook/dp/B008J2C4F0?tag=NYTBS-20,Sister Souljah,2013-02-02,"A sequel to “The Coldest Winter Ever” focuses on Winter’s younger sister, Porsche Santiaga. ",2013-02-17,Atria/Emily Bestler Books,0,7,A DEEPER LOVE INSIDE,1,A+DEEPER+LOVE+INSIDE,11,4
4907,http://www.amazon.com/Speaking-Among-Bones-Flavia-Novel-ebook/dp/B008ZPG8XK?tag=NYTBS-20,Alan Bradley,2013-02-02,"When the body of the church organist turns up in the tomb of an English hamlet’s patron saint, the 11-year-old sleuth and chemist Flavia de Luce is on the case.",2013-02-17,Delacorte,0,8,SPEAKING FROM AMONG THE BONES,1,SPEAKING+FROM+AMONG+THE+BONES,8,1
4908,http://www.amazon.com/The-Fifth-Assassin-Brad-Meltzer-ebook/dp/B007ZFIW44?tag=NYTBS-20,Brad Meltzer,2013-02-02,Beecher White tracks an assassin who is recreating the crimes of the four men who murdered presidents. ,2013-02-17,Grand Central,7,9,THE FIFTH ASSASSIN,3,THE+FIFTH+ASSASSIN,10,5
4909,http://www.amazon.com/The-Racketeer-Novel-John-Grisham/dp/0345545338?tag=NYTBS-20,John Grisham,2013-02-02,An imprisoned ex-lawyer schemes to exchange information about a murdered federal judge for his freedom.,2013-02-17,Doubleday,9,10,THE RACKETEER,15,THE+RACKETEER,1,9
4910,http://www.amazon.com/Ever-After-Hollows-Kim-Harrison/dp/0061957925?tag=NYTBS-20,Kim Harrison,2013-02-02,The witch Rachel Morgan and an unlikely ally battle a demon in order to prevent an apocalypse. ,2013-02-17,HarperCollins Voyager,5,11,EVER AFTER,2,EVER+AFTER,11,3
4911,http://www.amazon.com/Insane-City-Dave-Barry-ebook/dp/B008U45TPE?tag=NYTBS-20,Dave Barry,2013-02-02,"The run-up to a glamorous wedding involves pranks, criminals, high-speed chases, exotic animals and other mayhem. ",2013-02-17,Putnam,0,12,INSANE CITY,1,INSANE+CITY,12,2
4912,http://www.amazon.com/The-Third-Bullet-Swagger-Novels-ebook/dp/B006VFZPBW?tag=NYTBS-20,Stephen Hunter,2013-02-02,The veteran sniper Bob Lee Swagger investigates the assassination of John F. Kennedy. ,2013-02-17,Simon & Schuster,8,13,THE THIRD BULLET,3,THE+THIRD+BULLET,13,4
4913,http://www.amazon.com/Twelve-Digital-Edition-Vintage-Contemporaries-ebook/dp/B00A9ET5XU?tag=NYTBS-20,Ayana Mathis,2013-02-02,Fifty-some years in the life of an African-American family whose matriarch arrives in Philadelphia in 1923.,2013-02-17,Knopf,10,14,THE TWELVE TRIBES OF HATTIE,8,THE+TWELVE+TRIBES+OF+HATTIE,10,9
4914,http://www.amazon.com/Mrs-Lincolns-Dressmaker-A-Novel/dp/0142180351?tag=NYTBS-20,Jennifer Chiaverini,2013-02-02,"A novel about Elizabeth Keckley, who was born a slave, earned her freedom through her dressmaking skill and became a friend of Mary Todd Lincoln.",2013-02-17,Dutton,11,15,MRS. LINCOLN'S DRESSMAKER,3,MRS.+LINCOLN%27S+DRESSMAKER,11,3
4915,http://www.amazon.com/Proof-Guilt-Inspector-Rutledge-Mysteries/dp/0062015680?tag=NYTBS-20,Charles Todd,2013-02-02,Inspector Ian Rutledge’s supervisor interferes with his pursuit of a case. ,2013-02-17,Morrow/HarperCollins,0,16,PROOF OF GUILT,1,PROOF+OF+GUILT,16,1
4916,http://www.amazon.com/The-Round-House-Louise-Erdrich-ebook/dp/B007HC3UF6?tag=NYTBS-20,Louise Erdrich,2013-02-02,An American Indian family faces the ramifications of a vicious crime; winner of the 2012 National Book Award for fiction. ,2013-02-17,Harper/HarperCollins,0,17,THE ROUND HOUSE,0,THE+ROUND+HOUSE,12,9
4917,http://www.amazon.com/The-Forgotten-David-Baldacci/dp/1455523151?tag=NYTBS-20,David Baldacci,2013-02-02,A special agent with the United States Army investigates his aunt’s mysterious death in a picture-perfect town on Florida’s Gulf Coast.,2013-02-17,Grand Central,0,18,THE FORGOTTEN,0,THE+FORGOTTEN,11,9
4918,http://www.amazon.com/Dance-Dragons-Song-Ice-Fire/dp/0553582011?tag=NYTBS-20,George R R Martin,2013-02-02,"After a colossal battle, the Seven Kingdoms face new threats.",2013-02-17,Bantam,0,19,A DANCE WITH DRAGONS,0,A+DANCE+WITH+DRAGONS,1,9
4919,http://www.amazon.com/Cross-Roads-WM-Paul-Young/dp/145551604X?tag=NYTBS-20,Wm Paul Young,2013-02-02,"A comatose businessman encounters Jesus, the Holy Spirit and God; from the author of “The Shack.”",2013-02-17,FaithWords,0,20,CROSS ROADS,0,CROSS+ROADS,10,9
4920,http://www.amazon.com/Gone-Girl-Novel-Gillian-Flynn-ebook/dp/B006LSZECO?tag=NYTBS-20,Gillian Flynn,2013-02-09,A woman disappears on her fifth anniversary; is her husband a killer?,2013-02-24,Crown,2,1,GONE GIRL,36,GONE+GIRL,1,9
4921,http://www.amazon.com/Tenth-December-Stories-George-Saunders/dp/0812984250?tag=NYTBS-20,George Saunders,2013-02-09,Stories that take on the big questions.,2013-02-24,Random House,5,2,TENTH OF DECEMBER,5,TENTH+OF+DECEMBER,10,9
4922,http://www.amazon.com/A-Memory-Light-Wheel-Time-ebook/dp/B00BMKDTNC?tag=NYTBS-20,Robert Jordan and Brandon Sanderson,2013-02-09,The 14th and final novel in the Wheel of Time fantasy series.,2013-02-24,Tor/Tom Doherty,3,3,A MEMORY OF LIGHT,5,A+MEMORY+OF+LIGHT,1,9
4923,http://www.amazon.com/Touch-Go-Lisa-Gardner/dp/0451465849?tag=NYTBS-20,Lisa Gardner,2013-02-09,An investigator probing the disappearance of a seemingly perfect Boston family must dig beneath the surface.,2013-02-24,Dutton,0,4,TOUCH AND GO,1,TOUCH+AND+GO,10,4
4924,http://www.amazon.com/Private-Berlin-James-Patterson/dp/0316211176?tag=NYTBS-20,James Patterson and Mark Sullivan,2013-02-09,A superstar agent at the German headquarters of an investigation firm disappears.,2013-02-24,"Little, Brown & Company",4,5,PRIVATE BERLIN,3,PRIVATE+BERLIN,1,6
4925,http://www.amazon.com/Until-End-Time-A-Novel-ebook/dp/B009UBAPAK?tag=NYTBS-20,Danielle Steel,2013-02-09,"The stories of two relationships, at different times, intersect unexpectedly. ",2013-02-24,Delacorte,1,6,UNTIL THE END OF TIME,2,UNTIL+THE+END+OF+TIME,1,4
4926,http://www.amazon.com/Suspect-Robert-Crais-ebook/dp/B008RCZLNO?tag=NYTBS-20,Robert Crais,2013-02-09,"A Los Angeles policeman and a German shepherd, both suffering from PTSD, search for the killers of the cop’s partner.",2013-02-24,Putnam,6,7,SUSPECT,3,SUSPECT,13,5
4927,http://www.amazon.com/Deeper-Love-Inside-Porsche-Santiaga-ebook/dp/B008J2C4F0?tag=NYTBS-20,Sister Souljah,2013-02-09,"A sequel to “The Coldest Winter Ever” focuses on Winter’s younger sister, Porsche Santiaga. ",2013-02-24,Atria/Emily Bestler Books,7,8,A DEEPER LOVE INSIDE,2,A+DEEPER+LOVE+INSIDE,11,4
4928,http://www.amazon.com/Twelve-Digital-Edition-Vintage-Contemporaries-ebook/dp/B00A9ET5XU?tag=NYTBS-20,Ayana Mathis,2013-02-09,Fifty-some years in the life of an African-American family whose matriarch arrives in Philadelphia in 1923.,2013-02-24,Knopf,14,9,THE TWELVE TRIBES OF HATTIE,9,THE+TWELVE+TRIBES+OF+HATTIE,10,9
4929,http://www.amazon.com/The-Fifth-Assassin-Brad-Meltzer-ebook/dp/B007ZFIW44?tag=NYTBS-20,Brad Meltzer,2013-02-09,Beecher White tracks an assassin who is recreating the crimes of the four men who murdered presidents. ,2013-02-24,Grand Central,9,10,THE FIFTH ASSASSIN,4,THE+FIFTH+ASSASSIN,10,5
4930,http://www.amazon.com/The-Racketeer-Novel-John-Grisham/dp/0345545338?tag=NYTBS-20,John Grisham,2013-02-09,An imprisoned ex-lawyer schemes to exchange information about a murdered federal judge for his freedom.,2013-02-24,Doubleday,10,11,THE RACKETEER,16,THE+RACKETEER,1,9
4931,http://www.amazon.com/Deadly-Stakes-Novel-Ali-Reynolds-ebook/dp/B008J4CHUK?tag=NYTBS-20,J A Jance,2013-02-09,Ali Reynolds must determine whether two crimes in Arizona are related in order to stop the killer.,2013-02-24,Touchstone,0,12,DEADLY STAKES,1,DEADLY+STAKES,12,1
4932,http://www.amazon.com/Insane-City-Dave-Barry-ebook/dp/B008U45TPE?tag=NYTBS-20,Dave Barry,2013-02-09,"The run-up to a glamorous wedding involves pranks, criminals, high-speed chases, exotic animals and other mayhem. ",2013-02-24,Putnam,12,13,INSANE CITY,2,INSANE+CITY,12,2
4933,http://www.amazon.com/The-Third-Bullet-Swagger-Novels-ebook/dp/B006VFZPBW?tag=NYTBS-20,Stephen Hunter,2013-02-09,The veteran sniper Bob Lee Swagger investigates the assassination of John F. Kennedy. ,2013-02-24,Simon & Schuster,13,14,THE THIRD BULLET,4,THE+THIRD+BULLET,13,4
4934,http://www.amazon.com/The-Aviators-Wife-A-Novel/dp/0345528689?tag=NYTBS-20,Melanie Benjamin,2013-02-09,"A novel based on the life of Anne Morrow Lindbergh, who later became a successful writer.",2013-02-24,Delacorte,0,15,THE AVIATOR'S WIFE,1,THE+AVIATOR%27S+WIFE,15,1
4935,http://www.amazon.com/Ever-After-Hollows-Kim-Harrison/dp/0061957925?tag=NYTBS-20,Kim Harrison,2013-02-09,The witch Rachel Morgan and an unlikely ally battle a demon in order to prevent an apocalypse. ,2013-02-24,HarperCollins Voyager,11,16,EVER AFTER,3,EVER+AFTER,11,3
4936,http://www.amazon.com/Dance-Dragons-Song-Ice-Fire/dp/0553582011?tag=NYTBS-20,George R R Martin,2013-02-09,"After a colossal battle, the Seven Kingdoms face new threats.",2013-02-24,Bantam,0,17,A DANCE WITH DRAGONS,0,A+DANCE+WITH+DRAGONS,1,9
4937,http://www.amazon.com/The-Round-House-Louise-Erdrich-ebook/dp/B007HC3UF6?tag=NYTBS-20,Louise Erdrich,2013-02-09,An American Indian family faces the ramifications of a vicious crime; winner of the 2012 National Book Award for fiction. ,2013-02-24,Harper/HarperCollins,0,18,THE ROUND HOUSE,0,THE+ROUND+HOUSE,12,9
4938,http://www.amazon.com/Mrs-Lincolns-Dressmaker-A-Novel/dp/0142180351?tag=NYTBS-20,Jennifer Chiaverini,2013-02-09,"The private lives of Abraham and Mary Todd Lincoln as seen through the eyes of the first lady’s dressmaker and confidante, Elizabeth Keckley.",2013-02-24,Dutton,0,19,MRS. LINCOLN'S DRESSMAKER,0,MRS.+LINCOLN%27S+DRESSMAKER,11,3
4939,http://www.amazon.com/House-Earth-Novel-Woody-Guthrie/dp/0062248391?tag=NYTBS-20,Woody Guthrie,2013-02-09,,2013-02-24,Harper,0,20,HOUSE OF EARTH,0,HOUSE+OF+EARTH,20,0
4940,http://www.amazon.com/A-Week-Winter-Maeve-Binchy/dp/0307273571?tag=NYTBS-20,Maeve Binchy,2013-02-16,"Guests at an inn by the sea on Ireland’s west coast; the final book by Binchy, who died in 2012. ",2013-03-03,Knopf,0,1,A WEEK IN WINTER,1,A+WEEK+IN+WINTER,1,9
4941,http://www.amazon.com/Gone-Girl-Novel-Gillian-Flynn-ebook/dp/B006LSZECO?tag=NYTBS-20,Gillian Flynn,2013-02-16,A woman disappears on her fifth anniversary; is her husband a killer?,2013-03-03,Crown,1,2,GONE GIRL,37,GONE+GIRL,1,9
4942,http://www.amazon.com/Tenth-December-Stories-George-Saunders/dp/0812984250?tag=NYTBS-20,George Saunders,2013-02-16,Stories that take on the big questions.,2013-03-03,Random House,2,3,TENTH OF DECEMBER,6,TENTH+OF+DECEMBER,10,9
4943,http://www.amazon.com/Guilt-An-Alex-Delaware-Novel-ebook/dp/B009QJNRZQ?tag=NYTBS-20,Jonathan Kellerman,2013-02-16,The Los Angeles psychologist-detective Alex Delaware and the detective Milo Sturgis turn their sights six decades into the past to pursue the story of a beautiful nurse and her lover. ,2013-03-03,Ballantine,0,4,GUILT,1,GUILT,17,3
4944,http://www.amazon.com/A-Memory-Light-Wheel-Time-ebook/dp/B00BMKDTNC?tag=NYTBS-20,Robert Jordan and Brandon Sanderson,2013-02-16,The 14th and final novel in the Wheel of Time fantasy series.,2013-03-03,Tor/Tom Doherty,3,5,A MEMORY OF LIGHT,6,A+MEMORY+OF+LIGHT,1,9
4945,http://www.amazon.com/Private-Berlin-James-Patterson/dp/0316211176?tag=NYTBS-20,James Patterson and Mark Sullivan,2013-02-16,A superstar agent at the German headquarters of an investigation firm disappears.,2013-03-03,"Little, Brown & Company",5,6,PRIVATE BERLIN,4,PRIVATE+BERLIN,1,6
4946,http://www.amazon.com/Suspect-Robert-Crais-ebook/dp/B008RCZLNO?tag=NYTBS-20,Robert Crais,2013-02-16,"A Los Angeles policeman and a German shepherd, both suffering from PTSD, search for the killers of the cop’s partner.",2013-03-03,Putnam,7,7,SUSPECT,4,SUSPECT,13,5
4947,http://www.amazon.com/Touch-Go-Lisa-Gardner/dp/0451465849?tag=NYTBS-20,Lisa Gardner,2013-02-16,An investigator probing the disappearance of a seemingly perfect Boston family must dig beneath the surface.,2013-03-03,Dutton,4,8,TOUCH AND GO,2,TOUCH+AND+GO,10,4
4948,http://www.amazon.com/The-Dinner-Herman-Koch/dp/0770437850?tag=NYTBS-20,Herman Koch,2013-02-16,Two couples meet in an Amsterdam restaurant to discuss their sons’ criminal activities.,2013-03-03,Hogarth,0,9,THE DINNER,1,THE+DINNER,11,8
4949,http://www.amazon.com/Night-Ranger-John-Wells-Novel-ebook/dp/B008U45VZC?tag=NYTBS-20,Alex Berenson,2013-02-16,The former C.I.A. operative John Wells pitches in when four young Americans who work at a refugee camp in Somalia are hijacked by bandits. ,2013-03-03,Putnam,0,10,THE NIGHT RANGER,1,THE+NIGHT+RANGER,10,1
4950,http://www.amazon.com/The-Fifth-Assassin-Brad-Meltzer-ebook/dp/B007ZFIW44?tag=NYTBS-20,Brad Meltzer,2013-02-16,Beecher White tracks an assassin who is recreating the crimes of the four men who murdered presidents. ,2013-03-03,Grand Central,10,11,THE FIFTH ASSASSIN,5,THE+FIFTH+ASSASSIN,10,5
4951,http://www.amazon.com/Until-End-Time-A-Novel-ebook/dp/B009UBAPAK?tag=NYTBS-20,Danielle Steel,2013-02-16,"The stories of two relationships, at different times, intersect unexpectedly. ",2013-03-03,Delacorte,6,12,UNTIL THE END OF TIME,3,UNTIL+THE+END+OF+TIME,1,4
4952,http://www.amazon.com/The-Power-Trip-Jackie-Collins-ebook/dp/B008BU70AO?tag=NYTBS-20,Jackie Collins,2013-02-16,"Wealthy, famous and decadent characters gather on a luxury yacht off the coast of Cabo San Lucas. ",2013-03-03,St. Martin's,0,13,THE POWER TRIP,1,THE+POWER+TRIP,13,2
4953,http://www.amazon.com/Twelve-Digital-Edition-Vintage-Contemporaries-ebook/dp/B00A9ET5XU?tag=NYTBS-20,Ayana Mathis,2013-02-16,Fifty-some years in the life of an African-American family whose matriarch arrives in Philadelphia in 1923.,2013-03-03,Knopf,9,14,THE TWELVE TRIBES OF HATTIE,10,THE+TWELVE+TRIBES+OF+HATTIE,10,9
4954,http://www.amazon.com/Vampires-Lemon-Grove-Karen-Russell/dp/0307957233?tag=NYTBS-20,Karen Russell,2013-02-16,The innocent do not fare well in Russell’s stories. ,2013-03-03,Knopf,0,15,VAMPIRES IN THE LEMON GROVE,1,VAMPIRES+IN+THE+LEMON+GROVE,12,3
4955,http://www.amazon.com/The-Racketeer-Novel-John-Grisham/dp/0345545338?tag=NYTBS-20,John Grisham,2013-02-16,An imprisoned ex-lawyer schemes to exchange information about a murdered federal judge for his freedom.,2013-03-03,Doubleday,11,16,THE RACKETEER,17,THE+RACKETEER,1,9
4956,http://www.amazon.com/Insane-City-Dave-Barry-ebook/dp/B008U45TPE?tag=NYTBS-20,Dave Barry,2013-02-16,"The run-up to a glamorous wedding involves pranks, criminals, high-speed chases, exotic animals and other mayhem. ",2013-03-03,Putnam,0,17,INSANE CITY,0,INSANE+CITY,12,2
4957,http://www.amazon.com/Deeper-Love-Inside-Porsche-Santiaga-ebook/dp/B008J2C4F0?tag=NYTBS-20,Sister Souljah,2013-02-16,"A sequel to “The Coldest Winter Ever” focuses on Winter’s younger sister, Porsche Santiaga. ",2013-03-03,Atria/Emily Bestler Books,0,18,A DEEPER LOVE INSIDE,0,A+DEEPER+LOVE+INSIDE,11,4
4958,http://www.amazon.com/The-Daylight-War-Three-Demon-ebook/dp/B009JU5G5Q?tag=NYTBS-20,Peter V Brett,2013-02-16,,2013-03-03,Del Rey,0,19,THE DAYLIGHT WAR,0,THE+DAYLIGHT+WAR,19,0
4959,http://www.amazon.com/Dance-Dragons-Song-Ice-Fire/dp/0553582011?tag=NYTBS-20,George R R Martin,2013-02-16,"After a colossal battle, the Seven Kingdoms face new threats.",2013-03-03,Bantam,0,20,A DANCE WITH DRAGONS,0,A+DANCE+WITH+DRAGONS,1,9
4960,http://www.amazon.com/Alex-Cross-Run-James-Patterson-ebook/dp/B0076DCP16?tag=NYTBS-20,James Patterson,2013-02-23,"While Alex Cross pursues a Washington serial killer (or killers?), someone is after him. ",2013-03-10,"Little, Brown",0,1,"ALEX CROSS, RUN",1,"ALEX+CROSS,+RUN",1,8
4961,http://www.amazon.com/A-Week-Winter-Maeve-Binchy/dp/0307273571?tag=NYTBS-20,Maeve Binchy,2013-02-23,"Guests at an inn by the sea on Ireland’s west coast; the final book by Binchy, who died in 2012. ",2013-03-10,Knopf,1,2,A WEEK IN WINTER,2,A+WEEK+IN+WINTER,1,9
4962,http://www.amazon.com/Gone-Girl-Novel-Gillian-Flynn-ebook/dp/B006LSZECO?tag=NYTBS-20,Gillian Flynn,2013-02-23,A woman disappears on her fifth anniversary; is her husband a killer?,2013-03-10,Crown,2,3,GONE GIRL,38,GONE+GIRL,1,9
4963,http://www.amazon.com/A-Memory-Light-Wheel-Time-ebook/dp/B00BMKDTNC?tag=NYTBS-20,Robert Jordan and Brandon Sanderson,2013-02-23,The 14th and final novel in the Wheel of Time fantasy series.,2013-03-10,Tor/Tom Doherty,5,4,A MEMORY OF LIGHT,7,A+MEMORY+OF+LIGHT,1,9
4964,http://www.amazon.com/Guilt-An-Alex-Delaware-Novel-ebook/dp/B009QJNRZQ?tag=NYTBS-20,Jonathan Kellerman,2013-02-23,The Los Angeles psychologist-detective Alex Delaware and the detective Milo Sturgis pursue the story of a beautiful nurse. ,2013-03-10,Ballantine,4,5,GUILT,2,GUILT,17,3
4965,http://www.amazon.com/Tenth-December-Stories-George-Saunders/dp/0812984250?tag=NYTBS-20,George Saunders,2013-02-23,Stories that take on the big questions.,2013-03-10,Random House,3,6,TENTH OF DECEMBER,7,TENTH+OF+DECEMBER,10,9
4966,http://www.amazon.com/The-Dinner-Herman-Koch/dp/0770437850?tag=NYTBS-20,Herman Koch,2013-02-23,Two couples meet in an Amsterdam restaurant to discuss their sons’ criminal activities.,2013-03-10,Hogarth,9,7,THE DINNER,2,THE+DINNER,11,8
4967,http://www.amazon.com/Private-Berlin-James-Patterson/dp/0316211176?tag=NYTBS-20,James Patterson and Mark Sullivan,2013-02-23,A superstar agent at the German headquarters of an investigation firm disappears.,2013-03-10,"Little, Brown & Company",6,8,PRIVATE BERLIN,5,PRIVATE+BERLIN,1,6
4968,http://www.amazon.com/The-Sound-Broken-Glass-Kincaid/dp/0061990639?tag=NYTBS-20,Deborah Crombie,2013-02-23,"Detectives Gemma Jones and her husband, Duncan Kincaid, investigate when a respected barrister is found dead in a seedy London hotel; the 15th book in a series.",2013-03-10,Morrow/HarperCollins,0,9,THE SOUND OF BROKEN GLASS,1,THE+SOUND+OF+BROKEN+GLASS,9,1
4969,http://www.amazon.com/Touch-Go-Lisa-Gardner/dp/0451465849?tag=NYTBS-20,Lisa Gardner,2013-02-23,An investigator probing the disappearance of a seemingly perfect Boston family must dig beneath the surface.,2013-03-10,Dutton,8,10,TOUCH AND GO,3,TOUCH+AND+GO,10,4
4970,http://www.amazon.com/Until-End-Time-A-Novel-ebook/dp/B009UBAPAK?tag=NYTBS-20,Danielle Steel,2013-02-23,"Stories of two relationships, at different times, intersect unexpectedly. ",2013-03-10,Delacorte,12,11,UNTIL THE END OF TIME,4,UNTIL+THE+END+OF+TIME,1,4
4971,http://www.amazon.com/Vampires-Lemon-Grove-Karen-Russell/dp/0307957233?tag=NYTBS-20,Karen Russell,2013-02-23,The innocent do not fare well in Russell’s stories. ,2013-03-10,Knopf,15,12,VAMPIRES IN THE LEMON GROVE,2,VAMPIRES+IN+THE+LEMON+GROVE,12,3
